DocId,Namespace,Type,Member,linux,osx,win
"M:System.Security.AccessControl.AuthorizationRuleCollection.CopyTo(System.Security.AccessControl.AuthorizationRule[],System.Int32)",System.Security.AccessControl,AuthorizationRuleCollection,"CopyTo(AuthorizationRule[], Int32)",X,X,
M:System.Security.AccessControl.AuthorizationRuleCollection.get_Item(System.Int32),System.Security.AccessControl,AuthorizationRuleCollection,get_Item(Int32),X,X,
"M:System.Security.AccessControl.CommonAce.#ctor(System.Security.AccessControl.AceFlags,System.Security.AccessControl.AceQualifier,System.Int32,System.Security.Principal.SecurityIdentifier,System.Boolean,System.Byte[])",System.Security.AccessControl,CommonAce,".ctor(AceFlags, AceQualifier, Int32, SecurityIdentifier, Boolean, Byte[])",X,X,
M:System.Security.AccessControl.CommonAce.get_BinaryLength,System.Security.AccessControl,CommonAce,get_BinaryLength(),X,X,
"M:System.Security.AccessControl.CommonAce.GetBinaryForm(System.Byte[],System.Int32)",System.Security.AccessControl,CommonAce,"GetBinaryForm(Byte[], Int32)",X,X,
M:System.Security.AccessControl.CommonAce.MaxOpaqueLength(System.Boolean),System.Security.AccessControl,CommonAce,MaxOpaqueLength(Boolean),X,X,
M:System.Security.AccessControl.CommonAcl.get_BinaryLength,System.Security.AccessControl,CommonAcl,get_BinaryLength(),X,X,
M:System.Security.AccessControl.CommonAcl.get_Count,System.Security.AccessControl,CommonAcl,get_Count(),X,X,
M:System.Security.AccessControl.CommonAcl.get_IsCanonical,System.Security.AccessControl,CommonAcl,get_IsCanonical(),X,X,
M:System.Security.AccessControl.CommonAcl.get_IsContainer,System.Security.AccessControl,CommonAcl,get_IsContainer(),X,X,
M:System.Security.AccessControl.CommonAcl.get_IsDS,System.Security.AccessControl,CommonAcl,get_IsDS(),X,X,
M:System.Security.AccessControl.CommonAcl.get_Item(System.Int32),System.Security.AccessControl,CommonAcl,get_Item(Int32),X,X,
M:System.Security.AccessControl.CommonAcl.get_Revision,System.Security.AccessControl,CommonAcl,get_Revision(),X,X,
"M:System.Security.AccessControl.CommonAcl.GetBinaryForm(System.Byte[],System.Int32)",System.Security.AccessControl,CommonAcl,"GetBinaryForm(Byte[], Int32)",X,X,
M:System.Security.AccessControl.CommonAcl.Purge(System.Security.Principal.SecurityIdentifier),System.Security.AccessControl,CommonAcl,Purge(SecurityIdentifier),X,X,
M:System.Security.AccessControl.CommonAcl.RemoveInheritedAces,System.Security.AccessControl,CommonAcl,RemoveInheritedAces(),X,X,
"M:System.Security.AccessControl.CommonAcl.set_Item(System.Int32,System.Security.AccessControl.GenericAce)",System.Security.AccessControl,CommonAcl,"set_Item(Int32, GenericAce)",X,X,
M:System.Security.AccessControl.CommonObjectSecurity.#ctor(System.Boolean),System.Security.AccessControl,CommonObjectSecurity,.ctor(Boolean),X,X,
M:System.Security.AccessControl.CommonObjectSecurity.AddAccessRule(System.Security.AccessControl.AccessRule),System.Security.AccessControl,CommonObjectSecurity,AddAccessRule(AccessRule),X,X,
M:System.Security.AccessControl.CommonObjectSecurity.AddAuditRule(System.Security.AccessControl.AuditRule),System.Security.AccessControl,CommonObjectSecurity,AddAuditRule(AuditRule),X,X,
"M:System.Security.AccessControl.CommonObjectSecurity.GetAccessRules(System.Boolean,System.Boolean,System.Type)",System.Security.AccessControl,CommonObjectSecurity,"GetAccessRules(Boolean, Boolean, Type)",X,X,
"M:System.Security.AccessControl.CommonObjectSecurity.GetAuditRules(System.Boolean,System.Boolean,System.Type)",System.Security.AccessControl,CommonObjectSecurity,"GetAuditRules(Boolean, Boolean, Type)",X,X,
"M:System.Security.AccessControl.CommonObjectSecurity.ModifyAccess(System.Security.AccessControl.AccessControlModification,System.Security.AccessControl.AccessRule,System.Boolean@)",System.Security.AccessControl,CommonObjectSecurity,"ModifyAccess(AccessControlModification, AccessRule, Boolean)",X,X,
"M:System.Security.AccessControl.CommonObjectSecurity.ModifyAudit(System.Security.AccessControl.AccessControlModification,System.Security.AccessControl.AuditRule,System.Boolean@)",System.Security.AccessControl,CommonObjectSecurity,"ModifyAudit(AccessControlModification, AuditRule, Boolean)",X,X,
M:System.Security.AccessControl.CommonObjectSecurity.RemoveAccessRule(System.Security.AccessControl.AccessRule),System.Security.AccessControl,CommonObjectSecurity,RemoveAccessRule(AccessRule),X,X,
M:System.Security.AccessControl.CommonObjectSecurity.RemoveAccessRuleAll(System.Security.AccessControl.AccessRule),System.Security.AccessControl,CommonObjectSecurity,RemoveAccessRuleAll(AccessRule),X,X,
M:System.Security.AccessControl.CommonObjectSecurity.RemoveAccessRuleSpecific(System.Security.AccessControl.AccessRule),System.Security.AccessControl,CommonObjectSecurity,RemoveAccessRuleSpecific(AccessRule),X,X,
M:System.Security.AccessControl.CommonObjectSecurity.RemoveAuditRule(System.Security.AccessControl.AuditRule),System.Security.AccessControl,CommonObjectSecurity,RemoveAuditRule(AuditRule),X,X,
M:System.Security.AccessControl.CommonObjectSecurity.RemoveAuditRuleAll(System.Security.AccessControl.AuditRule),System.Security.AccessControl,CommonObjectSecurity,RemoveAuditRuleAll(AuditRule),X,X,
M:System.Security.AccessControl.CommonObjectSecurity.RemoveAuditRuleSpecific(System.Security.AccessControl.AuditRule),System.Security.AccessControl,CommonObjectSecurity,RemoveAuditRuleSpecific(AuditRule),X,X,
M:System.Security.AccessControl.CommonObjectSecurity.ResetAccessRule(System.Security.AccessControl.AccessRule),System.Security.AccessControl,CommonObjectSecurity,ResetAccessRule(AccessRule),X,X,
M:System.Security.AccessControl.CommonObjectSecurity.SetAccessRule(System.Security.AccessControl.AccessRule),System.Security.AccessControl,CommonObjectSecurity,SetAccessRule(AccessRule),X,X,
M:System.Security.AccessControl.CommonObjectSecurity.SetAuditRule(System.Security.AccessControl.AuditRule),System.Security.AccessControl,CommonObjectSecurity,SetAuditRule(AuditRule),X,X,
"M:System.Security.AccessControl.CommonSecurityDescriptor.#ctor(System.Boolean,System.Boolean,System.Byte[],System.Int32)",System.Security.AccessControl,CommonSecurityDescriptor,".ctor(Boolean, Boolean, Byte[], Int32)",X,X,
"M:System.Security.AccessControl.CommonSecurityDescriptor.#ctor(System.Boolean,System.Boolean,System.Security.AccessControl.ControlFlags,System.Security.Principal.SecurityIdentifier,System.Security.Principal.SecurityIdentifier,System.Security.AccessControl.SystemAcl,System.Security.AccessControl.DiscretionaryAcl)",System.Security.AccessControl,CommonSecurityDescriptor,".ctor(Boolean, Boolean, ControlFlags, SecurityIdentifier, SecurityIdentifier, SystemAcl, DiscretionaryAcl)",X,X,
"M:System.Security.AccessControl.CommonSecurityDescriptor.#ctor(System.Boolean,System.Boolean,System.Security.AccessControl.RawSecurityDescriptor)",System.Security.AccessControl,CommonSecurityDescriptor,".ctor(Boolean, Boolean, RawSecurityDescriptor)",X,X,
"M:System.Security.AccessControl.CommonSecurityDescriptor.#ctor(System.Boolean,System.Boolean,System.String)",System.Security.AccessControl,CommonSecurityDescriptor,".ctor(Boolean, Boolean, String)",X,X,
"M:System.Security.AccessControl.CommonSecurityDescriptor.AddDiscretionaryAcl(System.Byte,System.Int32)",System.Security.AccessControl,CommonSecurityDescriptor,"AddDiscretionaryAcl(Byte, Int32)",X,X,
"M:System.Security.AccessControl.CommonSecurityDescriptor.AddSystemAcl(System.Byte,System.Int32)",System.Security.AccessControl,CommonSecurityDescriptor,"AddSystemAcl(Byte, Int32)",X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.get_ControlFlags,System.Security.AccessControl,CommonSecurityDescriptor,get_ControlFlags(),X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.get_DiscretionaryAcl,System.Security.AccessControl,CommonSecurityDescriptor,get_DiscretionaryAcl(),X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.get_Group,System.Security.AccessControl,CommonSecurityDescriptor,get_Group(),X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.get_IsContainer,System.Security.AccessControl,CommonSecurityDescriptor,get_IsContainer(),X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.get_IsDiscretionaryAclCanonical,System.Security.AccessControl,CommonSecurityDescriptor,get_IsDiscretionaryAclCanonical(),X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.get_IsDS,System.Security.AccessControl,CommonSecurityDescriptor,get_IsDS(),X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.get_IsSystemAclCanonical,System.Security.AccessControl,CommonSecurityDescriptor,get_IsSystemAclCanonical(),X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.get_Owner,System.Security.AccessControl,CommonSecurityDescriptor,get_Owner(),X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.get_SystemAcl,System.Security.AccessControl,CommonSecurityDescriptor,get_SystemAcl(),X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.PurgeAccessControl(System.Security.Principal.SecurityIdentifier),System.Security.AccessControl,CommonSecurityDescriptor,PurgeAccessControl(SecurityIdentifier),X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.PurgeAudit(System.Security.Principal.SecurityIdentifier),System.Security.AccessControl,CommonSecurityDescriptor,PurgeAudit(SecurityIdentifier),X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.set_DiscretionaryAcl(System.Security.AccessControl.DiscretionaryAcl),System.Security.AccessControl,CommonSecurityDescriptor,set_DiscretionaryAcl(DiscretionaryAcl),X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.set_Group(System.Security.Principal.SecurityIdentifier),System.Security.AccessControl,CommonSecurityDescriptor,set_Group(SecurityIdentifier),X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.set_Owner(System.Security.Principal.SecurityIdentifier),System.Security.AccessControl,CommonSecurityDescriptor,set_Owner(SecurityIdentifier),X,X,
M:System.Security.AccessControl.CommonSecurityDescriptor.set_SystemAcl(System.Security.AccessControl.SystemAcl),System.Security.AccessControl,CommonSecurityDescriptor,set_SystemAcl(SystemAcl),X,X,
"M:System.Security.AccessControl.CommonSecurityDescriptor.SetDiscretionaryAclProtection(System.Boolean,System.Boolean)",System.Security.AccessControl,CommonSecurityDescriptor,"SetDiscretionaryAclProtection(Boolean, Boolean)",X,X,
"M:System.Security.AccessControl.CommonSecurityDescriptor.SetSystemAclProtection(System.Boolean,System.Boolean)",System.Security.AccessControl,CommonSecurityDescriptor,"SetSystemAclProtection(Boolean, Boolean)",X,X,
"M:System.Security.AccessControl.CompoundAce.#ctor(System.Security.AccessControl.AceFlags,System.Int32,System.Security.AccessControl.CompoundAceType,System.Security.Principal.SecurityIdentifier)",System.Security.AccessControl,CompoundAce,".ctor(AceFlags, Int32, CompoundAceType, SecurityIdentifier)",X,X,
M:System.Security.AccessControl.CompoundAce.get_BinaryLength,System.Security.AccessControl,CompoundAce,get_BinaryLength(),X,X,
M:System.Security.AccessControl.CompoundAce.get_CompoundAceType,System.Security.AccessControl,CompoundAce,get_CompoundAceType(),X,X,
"M:System.Security.AccessControl.CompoundAce.GetBinaryForm(System.Byte[],System.Int32)",System.Security.AccessControl,CompoundAce,"GetBinaryForm(Byte[], Int32)",X,X,
M:System.Security.AccessControl.CompoundAce.set_CompoundAceType(System.Security.AccessControl.CompoundAceType),System.Security.AccessControl,CompoundAce,set_CompoundAceType(CompoundAceType),X,X,
"M:System.Security.AccessControl.CustomAce.#ctor(System.Security.AccessControl.AceType,System.Security.AccessControl.AceFlags,System.Byte[])",System.Security.AccessControl,CustomAce,".ctor(AceType, AceFlags, Byte[])",X,X,
M:System.Security.AccessControl.CustomAce.get_BinaryLength,System.Security.AccessControl,CustomAce,get_BinaryLength(),X,X,
M:System.Security.AccessControl.CustomAce.get_OpaqueLength,System.Security.AccessControl,CustomAce,get_OpaqueLength(),X,X,
"M:System.Security.AccessControl.CustomAce.GetBinaryForm(System.Byte[],System.Int32)",System.Security.AccessControl,CustomAce,"GetBinaryForm(Byte[], Int32)",X,X,
M:System.Security.AccessControl.CustomAce.GetOpaque,System.Security.AccessControl,CustomAce,GetOpaque(),X,X,
M:System.Security.AccessControl.CustomAce.SetOpaque(System.Byte[]),System.Security.AccessControl,CustomAce,SetOpaque(Byte[]),X,X,
M:System.Security.AccessControl.DirectoryObjectSecurity.#ctor,System.Security.AccessControl,DirectoryObjectSecurity,.ctor(),X,X,
M:System.Security.AccessControl.DirectoryObjectSecurity.#ctor(System.Security.AccessControl.CommonSecurityDescriptor),System.Security.AccessControl,DirectoryObjectSecurity,.ctor(CommonSecurityDescriptor),X,X,
"M:System.Security.AccessControl.DirectoryObjectSecurity.AccessRuleFactory(System.Security.Principal.IdentityReference,System.Int32,System.Boolean,System.Security.AccessControl.InheritanceFlags,System.Security.AccessControl.PropagationFlags,System.Security.AccessControl.AccessControlType,System.Guid,System.Guid)",System.Security.AccessControl,DirectoryObjectSecurity,"AccessRuleFactory(IdentityReference, Int32, Boolean, InheritanceFlags, PropagationFlags, AccessControlType, Guid, Guid)",X,X,
M:System.Security.AccessControl.DirectoryObjectSecurity.AddAccessRule(System.Security.AccessControl.ObjectAccessRule),System.Security.AccessControl,DirectoryObjectSecurity,AddAccessRule(ObjectAccessRule),X,X,
M:System.Security.AccessControl.DirectoryObjectSecurity.AddAuditRule(System.Security.AccessControl.ObjectAuditRule),System.Security.AccessControl,DirectoryObjectSecurity,AddAuditRule(ObjectAuditRule),X,X,
"M:System.Security.AccessControl.DirectoryObjectSecurity.AuditRuleFactory(System.Security.Principal.IdentityReference,System.Int32,System.Boolean,System.Security.AccessControl.InheritanceFlags,System.Security.AccessControl.PropagationFlags,System.Security.AccessControl.AuditFlags,System.Guid,System.Guid)",System.Security.AccessControl,DirectoryObjectSecurity,"AuditRuleFactory(IdentityReference, Int32, Boolean, InheritanceFlags, PropagationFlags, AuditFlags, Guid, Guid)",X,X,
"M:System.Security.AccessControl.DirectoryObjectSecurity.GetAccessRules(System.Boolean,System.Boolean,System.Type)",System.Security.AccessControl,DirectoryObjectSecurity,"GetAccessRules(Boolean, Boolean, Type)",X,X,
"M:System.Security.AccessControl.DirectoryObjectSecurity.GetAuditRules(System.Boolean,System.Boolean,System.Type)",System.Security.AccessControl,DirectoryObjectSecurity,"GetAuditRules(Boolean, Boolean, Type)",X,X,
"M:System.Security.AccessControl.DirectoryObjectSecurity.ModifyAccess(System.Security.AccessControl.AccessControlModification,System.Security.AccessControl.AccessRule,System.Boolean@)",System.Security.AccessControl,DirectoryObjectSecurity,"ModifyAccess(AccessControlModification, AccessRule, Boolean)",X,X,
"M:System.Security.AccessControl.DirectoryObjectSecurity.ModifyAudit(System.Security.AccessControl.AccessControlModification,System.Security.AccessControl.AuditRule,System.Boolean@)",System.Security.AccessControl,DirectoryObjectSecurity,"ModifyAudit(AccessControlModification, AuditRule, Boolean)",X,X,
M:System.Security.AccessControl.DirectoryObjectSecurity.RemoveAccessRule(System.Security.AccessControl.ObjectAccessRule),System.Security.AccessControl,DirectoryObjectSecurity,RemoveAccessRule(ObjectAccessRule),X,X,
M:System.Security.AccessControl.DirectoryObjectSecurity.RemoveAccessRuleAll(System.Security.AccessControl.ObjectAccessRule),System.Security.AccessControl,DirectoryObjectSecurity,RemoveAccessRuleAll(ObjectAccessRule),X,X,
M:System.Security.AccessControl.DirectoryObjectSecurity.RemoveAccessRuleSpecific(System.Security.AccessControl.ObjectAccessRule),System.Security.AccessControl,DirectoryObjectSecurity,RemoveAccessRuleSpecific(ObjectAccessRule),X,X,
M:System.Security.AccessControl.DirectoryObjectSecurity.RemoveAuditRule(System.Security.AccessControl.ObjectAuditRule),System.Security.AccessControl,DirectoryObjectSecurity,RemoveAuditRule(ObjectAuditRule),X,X,
M:System.Security.AccessControl.DirectoryObjectSecurity.RemoveAuditRuleAll(System.Security.AccessControl.ObjectAuditRule),System.Security.AccessControl,DirectoryObjectSecurity,RemoveAuditRuleAll(ObjectAuditRule),X,X,
M:System.Security.AccessControl.DirectoryObjectSecurity.RemoveAuditRuleSpecific(System.Security.AccessControl.ObjectAuditRule),System.Security.AccessControl,DirectoryObjectSecurity,RemoveAuditRuleSpecific(ObjectAuditRule),X,X,
M:System.Security.AccessControl.DirectoryObjectSecurity.ResetAccessRule(System.Security.AccessControl.ObjectAccessRule),System.Security.AccessControl,DirectoryObjectSecurity,ResetAccessRule(ObjectAccessRule),X,X,
M:System.Security.AccessControl.DirectoryObjectSecurity.SetAccessRule(System.Security.AccessControl.ObjectAccessRule),System.Security.AccessControl,DirectoryObjectSecurity,SetAccessRule(ObjectAccessRule),X,X,
M:System.Security.AccessControl.DirectoryObjectSecurity.SetAuditRule(System.Security.AccessControl.ObjectAuditRule),System.Security.AccessControl,DirectoryObjectSecurity,SetAuditRule(ObjectAuditRule),X,X,
M:System.Security.AccessControl.DirectorySecurity.#ctor,System.Security.AccessControl,DirectorySecurity,.ctor(),X,X,
"M:System.Security.AccessControl.DirectorySecurity.#ctor(System.String,System.Security.AccessControl.AccessControlSections)",System.Security.AccessControl,DirectorySecurity,".ctor(String, AccessControlSections)",X,X,
